Order_ID,Product_ID,Quantity,Sales
IN-2011-85459,OFF-EN-10003770,14,420
IN-2011-50704,OFF-EN-10000328,2,40
MO-2011-4320,OFF-GLO-10003463,1,24
MX-2011-134684,OFF-EN-10003472,2,16
IN-2011-59510,OFF-EN-10001975,3,49
MX-2011-145989,OFF-EN-10004793,7,222
MX-2011-164322,OFF-EN-10000139,2,31
IN-2011-72215,OFF-EN-10001975,3,49
MX-2011-112277,OFF-EN-10001771,7,176
IN-2011-64466,OFF-EN-10004503,2,48
MX-2011-151876,OFF-EN-10003623,2,64
SF-2011-4660,OFF-KRA-10001807,4,116
MX-2011-152597,OFF-EN-10002674,2,63
MX-2011-103345,OFF-EN-10002348,3,42
ES-2011-3524149,OFF-EN-10003444,2,24
MX-2011-161907,OFF-EN-10004537,4,36
MX-2011-126648,OFF-EN-10001109,8,139
MX-2011-107328,OFF-EN-10001751,3,77
IN-2011-19953,OFF-EN-10002556,1,17
MX-2011-165834,OFF-EN-10003675,2,62
SA-2011-1570,OFF-GLO-10000014,8,247
IR-2011-6850,OFF-CAM-10002611,1,46
ES-2011-2087720,OFF-EN-10003737,4,190
IN-2011-36879,OFF-EN-10001109,3,132
IN-2011-24769,OFF-EN-10003632,2,72
ES-2011-4557691,OFF-EN-10003630,6,104
IN-2011-27716,OFF-EN-10004462,6,127
ES-2011-5739780,OFF-EN-10003431,3,149
IN-2011-56948,OFF-EN-10004744,2,84
ES-2011-2083843,OFF-EN-10002013,2,34
ES-2011-3028321,OFF-EN-10004571,8,178
IN-2011-83877,OFF-EN-10003422,4,77
MX-2011-115014,OFF-EN-10000061,1,14
ES-2011-4411711,OFF-EN-10004571,2,44
IT-2011-4688263,OFF-EN-10002850,1,23
MX-2011-142293,OFF-EN-10004518,3,75
ES-2011-3749098,OFF-EN-10003080,1,23
ES-2011-3717351,OFF-EN-10002850,2,47
MX-2011-108504,OFF-EN-10003999,1,16
MX-2011-133627,OFF-EN-10004518,2,50
MX-2011-156342,OFF-EN-10003850,6,49
MX-2011-148845,OFF-EN-10000623,5,94
IR-2011-4770,OFF-GLO-10003429,2,43
MX-2011-162586,OFF-EN-10003661,1,6
EG-2012-9610,OFF-JIF-10004616,6,170
IN-2012-27597,OFF-EN-10003000,9,333
IN-2012-43165,OFF-EN-10002007,2,25
MX-2012-131863,OFF-EN-10004012,2,29
IN-2012-72117,OFF-EN-10002924,3,151
IZ-2012-2830,OFF-JIF-10003842,2,22
ZA-2012-2040,OFF-KRA-10001807,1,29
MX-2012-147886,OFF-EN-10004190,3,81
MX-2012-163475,OFF-EN-10003175,4,72
MX-2012-134929,OFF-EN-10003529,6,105
IT-2012-5235697,OFF-EN-10002789,9,174
IN-2012-55485,OFF-EN-10001977,5,79
RO-2012-2830,OFF-GLO-10003463,6,143
IN-2012-35668,OFF-EN-10000114,6,68
MX-2012-147977,OFF-EN-10003529,3,35
ES-2012-1422192,OFF-EN-10004051,3,74
MX-2012-154088,OFF-EN-10004903,5,102
ES-2012-5125870,OFF-EN-10003962,8,79
IR-2012-9120,OFF-GLO-10004610,8,199
IZ-2012-3990,OFF-KRA-10002170,2,33
ES-2012-2555687,OFF-EN-10003834,4,77
MX-2012-101021,OFF-EN-10002896,4,52
MX-2012-148663,OFF-EN-10001940,2,31
MX-2012-148663,OFF-EN-10003332,2,60
ES-2012-4026260,OFF-EN-10001979,3,36
IN-2012-42367,OFF-EN-10003413,5,250
BN-2012-6200,OFF-AME-10002557,1,17
ES-2012-5411795,OFF-EN-10001979,2,24
ES-2012-4435180,OFF-EN-10000543,3,29
ES-2012-4435180,OFF-EN-10003977,2,17
ES-2012-1688414,OFF-EN-10001993,3,82
ES-2012-1439531,OFF-EN-10000897,3,113
ES-2012-3303731,OFF-EN-10001852,1,31
ES-2012-2390614,OFF-EN-10003904,3,44
ES-2012-3217372,OFF-EN-10000056,4,108
ES-2012-4487516,OFF-EN-10001202,4,50
EZ-2012-7090,OFF-KRA-10003816,4,165
ID-2012-24881,OFF-EN-10001977,1,16
ZA-2012-5390,OFF-JIF-10002621,1,16
ES-2012-2826975,OFF-EN-10003936,2,49
ES-2012-2740636,OFF-EN-10000122,2,34
ES-2012-1778547,OFF-EN-10000788,2,57
MX-2012-151211,OFF-EN-10004186,1,34
ES-2012-2495938,OFF-EN-10002406,7,132
ES-2012-2599182,OFF-EN-10003080,4,92
IN-2012-45979,OFF-EN-10004053,4,124
MX-2012-138485,OFF-EN-10002674,3,95
ES-2012-3631542,OFF-EN-10000274,5,76
MX-2012-155047,OFF-EN-10001375,2,56
IN-2012-74168,OFF-EN-10001975,5,82
MX-2012-131870,OFF-EN-10004410,3,82
MX-2012-143175,OFF-EN-10001443,2,20
ES-2012-1994326,OFF-EN-10003087,5,112
ES-2012-1790498,OFF-EN-10002465,3,61
MX-2012-124982,OFF-EN-10003472,3,24
MX-2012-124982,OFF-EN-10003623,5,159
RS-2012-5150,OFF-AME-10000870,2,35
SA-2012-7610,OFF-GLO-10001233,2,20
ES-2012-1874747,OFF-EN-10003962,2,20
MX-2012-149307,OFF-EN-10002559,3,16
MX-2012-131499,OFF-EN-10003728,7,195
MZ-2012-5750,OFF-AME-10003180,1,18
IR-2012-4680,OFF-JIF-10003842,1,11
MX-2012-104269,OFF-EN-10003425,2,49
MX-2012-119494,OFF-EN-10002396,3,74
IN-2012-49346,OFF-EN-10002048,1,25
ES-2012-2939495,OFF-EN-10003360,9,371
KE-2012-7350,OFF-AME-10002557,2,34
ES-2012-5913584,OFF-EN-10000142,2,29
MX-2012-131254,OFF-EN-10004995,2,65
MX-2012-147998,OFF-EN-10001616,1,11
ES-2012-1881846,OFF-EN-10001202,3,38
MX-2012-115504,OFF-EN-10001538,9,113
IN-2013-47960,OFF-EN-10004590,1,22
IN-2013-40533,OFF-EN-10003619,2,60
ES-2013-5306452,OFF-EN-10004296,4,164
ES-2013-1076268,OFF-EN-10002789,4,77
ES-2013-4959032,OFF-EN-10003933,3,87
IN-2013-11448,OFF-EN-10000114,1,11
IN-2013-58747,OFF-EN-10001789,3,61
ES-2013-5675257,OFF-EN-10003361,7,209
SG-2013-4540,OFF-KRA-10001967,1,20
ES-2013-5831114,OFF-EN-10004404,7,207
SF-2013-3170,OFF-CAM-10001761,1,12
MX-2013-129847,OFF-EN-10004995,1,32
MX-2013-147172,OFF-EN-10001375,2,56
ID-2013-20100,OFF-EN-10000657,2,47
ES-2013-1484456,OFF-EN-10003962,3,30
ES-2013-3065153,OFF-EN-10003630,5,87
IZ-2013-6530,OFF-AME-10002081,1,21
AU-2013-6380,OFF-GLO-10001567,2,27
MX-2013-136007,OFF-EN-10001832,9,54
MX-2013-163559,OFF-EN-10004899,7,168
ES-2013-1836661,OFF-EN-10001852,7,214
CA-2013-8690,OFF-AME-10001587,6,133
MX-2013-105431,OFF-EN-10004788,1,17
MX-2013-143455,OFF-EN-10001832,3,79
US-2013-117772,OFF-EN-10003094,3,44
IN-2013-46252,OFF-EN-10002464,5,117
IT-2013-2274165,OFF-EN-10001993,5,137
IN-2013-12092,OFF-EN-10000871,5,226
ES-2013-5628468,OFF-EN-10002465,6,123
IN-2013-65222,OFF-EN-10004885,6,271
MO-2013-8740,OFF-KRA-10002094,1,11
IR-2013-6500,OFF-GLO-10003650,1,42
IN-2013-84479,OFF-EN-10002592,2,92
MX-2013-130337,OFF-EN-10001861,1,14
ES-2013-3513264,OFF-EN-10000890,3,52
EG-2013-5280,OFF-JIF-10000981,1,24
MX-2013-132395,OFF-EN-10004580,6,204
MX-2013-115630,OFF-EN-10003507,4,50
ES-2013-3792525,OFF-EN-10004597,2,43
ES-2013-1222538,OFF-EN-10000352,3,61
IZ-2013-4480,OFF-CAM-10003933,1,19
IN-2013-59748,OFF-EN-10001491,6,279
BK-2013-5970,OFF-GLO-10002982,4,154
MX-2013-130204,OFF-EN-10000315,1,17
ES-2013-4486046,OFF-EN-10004074,3,26
MO-2013-8660,OFF-JIF-10004822,2,79
IN-2013-58334,OFF-EN-10004526,13,486
MX-2013-169572,OFF-EN-10004580,5,170
IN-2013-55135,OFF-EN-10000645,5,173
IN-2013-55135,OFF-EN-10004941,1,26
IN-2013-10097,OFF-EN-10004892,5,141
MX-2013-144309,OFF-EN-10004183,2,24
MX-2013-151183,OFF-EN-10001047,2,38
MX-2013-145373,OFF-EN-10000315,1,17
ES-2013-4599518,OFF-EN-10002313,2,75
IT-2013-5153136,OFF-EN-10003069,3,108
IT-2013-3230655,OFF-EN-10001711,8,86
IT-2013-3230655,OFF-EN-10003737,1,47
ES-2013-3690526,OFF-EN-10003669,13,514
MX-2013-117254,OFF-EN-10000075,2,67
MX-2013-133459,OFF-EN-10004989,3,54
ES-2013-3229614,OFF-EN-10000543,3,29
IN-2013-49367,OFF-EN-10000383,6,36
MX-2013-159100,OFF-EN-10000623,3,56
IN-2013-55772,OFF-EN-10000428,5,65
CG-2013-6650,OFF-AME-10002081,4,84
MX-2013-143210,OFF-EN-10000084,5,99
ES-2013-4281038,OFF-EN-10003373,6,280
IT-2013-2758255,OFF-EN-10001728,5,226
MX-2013-157665,OFF-EN-10004537,2,18
MX-2013-139430,OFF-EN-10000857,6,186
MX-2013-134096,OFF-EN-10001375,2,56
KG-2013-1650,OFF-AME-10000244,2,54
MX-2013-146738,OFF-EN-10002559,2,10
MX-2013-164448,OFF-EN-10001939,4,77
IN-2013-64214,OFF-EN-10001882,6,177
MX-2013-137155,OFF-EN-10003898,1,12
MX-2013-137155,OFF-EN-10004568,5,67
IN-2013-35878,OFF-EN-10004486,5,99
ES-2013-1450713,OFF-EN-10000142,5,73
ES-2013-3359334,OFF-EN-10002789,3,58
ES-2013-2309485,OFF-EN-10003547,5,232
EK-2013-8310,OFF-GLO-10004123,1,20
MX-2013-103030,OFF-EN-10002674,5,158
MX-2013-152065,OFF-EN-10002855,9,296
MX-2013-160997,OFF-EN-10000139,5,78
MX-2013-160444,OFF-EN-10002490,2,32
EG-2013-8450,OFF-GLO-10000014,1,31
IN-2013-36130,OFF-EN-10002784,7,181
UP-2013-7260,OFF-GLO-10003496,1,27
EZ-2013-1960,OFF-KRA-10002752,1,8
IV-2013-6210,OFF-AME-10000870,1,17
MX-2013-141901,OFF-EN-10003529,5,58
MX-2013-166373,OFF-EN-10004100,2,53
MX-2013-101490,OFF-EN-10003559,5,40
IN-2013-37852,OFF-EN-10000539,1,11
MO-2013-4200,OFF-JIF-10004450,1,36
IN-2013-74182,OFF-EN-10003316,5,74
MX-2013-110331,OFF-EN-10004560,5,57
MX-2013-129952,OFF-EN-10004989,4,72
MX-2013-138373,OFF-EN-10000940,3,88
IN-2013-18175,OFF-EN-10000061,2,22
ES-2013-4099908,OFF-EN-10002013,4,68
IN-2013-22795,OFF-EN-10001157,5,73
MX-2013-153451,OFF-EN-10003999,5,82
IN-2014-26470,OFF-EN-10004958,1,29
IN-2014-26470,OFF-EN-10000968,1,36
IN-2014-44236,OFF-EN-10004173,9,157
MX-2014-121104,OFF-EN-10003507,12,151
MX-2014-142069,OFF-EN-10003623,2,64
IN-2014-61414,OFF-EN-10004473,3,146
IN-2014-17244,OFF-EN-10002119,3,81
IT-2014-4272173,OFF-EN-10004186,1,38
MX-2014-129168,OFF-EN-10003999,2,33
MX-2014-165841,OFF-EN-10000532,4,25
ES-2014-2349858,OFF-EN-10000271,4,96
RS-2014-7200,OFF-KRA-10002094,1,11
ES-2014-5501051,OFF-EN-10004904,6,162
ES-2014-2310341,OFF-EN-10002449,5,238
ES-2014-2310341,OFF-EN-10000056,2,54
CG-2014-6910,OFF-GLO-10004223,1,12
MX-2014-156650,OFF-EN-10000061,2,27
MX-2014-156188,OFF-EN-10003668,3,34
CA-2014-240,OFF-AME-10000244,1,27
ES-2014-2631855,OFF-EN-10004895,6,240
IN-2014-75785,OFF-EN-10000224,5,42
IN-2014-45426,OFF-EN-10001975,5,82
IV-2014-6630,OFF-AME-10004651,2,69
IV-2014-6630,OFF-GLO-10003639,1,50
MX-2014-136217,OFF-EN-10000338,2,49
MX-2014-106607,OFF-EN-10001861,3,41
ML-2014-4160,OFF-AME-10002923,2,14
MX-2014-133410,OFF-EN-10002725,3,49
IR-2014-7830,OFF-CAM-10000726,1,50
AO-2014-2160,OFF-AME-10000244,2,54
EG-2014-5250,OFF-KRA-10000916,1,46
MX-2014-157399,OFF-EN-10004410,2,55
EG-2014-9300,OFF-CAM-10003488,1,38
ES-2014-1429134,OFF-EN-10002406,2,38
UP-2014-3230,OFF-CAM-10001341,1,16
IN-2014-14381,OFF-EN-10001315,8,227
ES-2014-1141847,OFF-EN-10001991,4,36
IN-2014-86964,OFF-EN-10003018,2,20
IN-2014-72796,OFF-EN-10002806,3,61
MX-2014-101875,OFF-EN-10004183,6,73
ES-2014-3669512,OFF-EN-10000788,2,42
MX-2014-138982,OFF-EN-10000761,2,31
MX-2014-106719,OFF-EN-10000359,2,8
IN-2014-41163,OFF-EN-10004503,3,71
MX-2014-166219,OFF-EN-10004899,2,48
ES-2014-1879715,OFF-EN-10002873,2,88
RO-2014-7230,OFF-CAM-10004338,1,47
MX-2014-154802,OFF-EN-10002816,2,26
MX-2014-120208,OFF-EN-10003850,9,74
MK-2014-990,OFF-KRA-10004876,1,47
ES-2014-2525492,OFF-EN-10002104,2,83
BO-2014-2490,OFF-AME-10002557,2,34
IN-2014-41723,OFF-EN-10001162,2,77
IN-2014-69205,OFF-EN-10003498,3,139
AO-2014-6900,OFF-KRA-10000113,2,39
IN-2014-61211,OFF-EN-10002985,9,178
ES-2014-2390994,OFF-EN-10000556,4,197
ES-2014-1540015,OFF-EN-10004667,2,94
ES-2014-1834054,OFF-EN-10004120,2,40
IN-2014-12365,OFF-EN-10001975,2,33
MX-2014-153227,OFF-EN-10003636,8,120
MO-2014-5620,OFF-GLO-10000485,6,246
MX-2014-145541,OFF-EN-10003636,3,45
MX-2014-161046,OFF-EN-10003529,7,82
MX-2014-133046,OFF-EN-10000215,4,130
MX-2014-166541,OFF-EN-10003898,2,25
MX-2014-166541,OFF-EN-10003472,5,40
MX-2014-166541,OFF-EN-10000075,2,67
MX-2014-166541,OFF-EN-10004186,5,168
IN-2014-16082,OFF-EN-10001946,1,40
MX-2014-161529,OFF-EN-10002674,3,95
IN-2014-69485,OFF-EN-10000387,1,8
IN-2014-52272,OFF-EN-10004473,8,389
ES-2014-5017334,OFF-EN-10004571,3,67
IN-2014-24622,OFF-EN-10002784,3,77
UP-2014-760,OFF-AME-10000851,6,236
ES-2014-1710298,OFF-EN-10003080,2,46
MX-2014-130666,OFF-EN-10002725,4,66
IN-2014-60476,OFF-EN-10003000,5,185
ES-2014-4218857,OFF-EN-10004981,2,97
ES-2014-3977309,OFF-EN-10003785,4,154
ES-2014-3977309,OFF-EN-10000271,6,144
IN-2014-45174,OFF-EN-10001789,5,102
IN-2014-65992,OFF-EN-10000699,8,379
MX-2014-124065,OFF-EN-10002896,3,39
MO-2014-8000,OFF-JIF-10002228,2,100
MX-2014-102351,OFF-EN-10003529,5,58
SU-2014-5140,OFF-GLO-10003639,2,100
ES-2014-4098716,OFF-EN-10001997,2,42
GV-2014-7870,OFF-AME-10001009,1,45
MX-2014-146101,OFF-EN-10001109,5,87
RO-2014-550,OFF-JIF-10004213,1,20
IN-2014-19904,OFF-EN-10003231,2,39
IN-2014-19904,OFF-EN-10001975,5,82
ES-2014-3538315,OFF-EN-10002015,1,25
MX-2014-112179,OFF-EN-10000084,1,20
MX-2014-112179,OFF-EN-10002490,7,112
MA-2011-3960,OFF-AVE-10003558,6,42
ES-2011-5707696,OFF-LA-10002559,3,26
PL-2011-200,OFF-HAR-10004896,4,52
TZ-2011-150,OFF-HON-10000966,2,13
CM-2011-8550,OFF-NOV-10000787,1,10
UP-2011-7960,OFF-NOV-10004968,1,8
SU-2011-3310,OFF-AVE-10003504,1,12
CM-2011-6580,OFF-NOV-10000721,1,8
RO-2011-2950,OFF-SME-10002250,4,35
ES-2011-2969148,OFF-LA-10002733,4,32
MO-2011-6300,OFF-AVE-10000585,2,18
LY-2011-4410,OFF-HAR-10004896,4,52
IT-2011-3461936,OFF-LA-10002490,6,39
EG-2011-5280,OFF-SME-10002467,2,13
TO-2011-5300,OFF-NOV-10002952,2,13
EG-2011-1980,OFF-AVE-10004159,8,76
UP-2011-1770,OFF-HON-10003010,2,14
ES-2011-5682053,OFF-LA-10000604,3,39
ES-2012-4379168,OFF-LA-10002353,5,55
ES-2012-4736606,OFF-LA-10001793,3,21
ES-2012-1965184,OFF-LA-10003132,3,21
MO-2012-8110,OFF-HON-10002456,1,13
BO-2012-7210,OFF-HON-10000966,4,26
CA-2012-3180,OFF-HON-10000934,2,22
ES-2012-2130247,OFF-LA-10002225,2,24
ES-2012-4430401,OFF-LA-10002964,9,107
ES-2012-3116842,OFF-LA-10001299,5,35
ES-2012-5016521,OFF-LA-10001299,2,14
IZ-2012-8410,OFF-HON-10004621,2,21
ES-2012-4135180,OFF-LA-10004020,3,40
MZ-2012-5750,OFF-NOV-10001568,1,11
SA-2012-4650,OFF-AVE-10004159,2,19
SA-2012-4650,OFF-HAR-10001714,8,71
IR-2012-5410,OFF-HAR-10000501,8,70
ES-2012-1295099,OFF-LA-10004122,4,53
EG-2012-9030,OFF-SME-10003805,1,11
IZ-2012-3230,OFF-HON-10004014,8,74
HU-2012-5560,OFF-HAR-10000495,4,37
ES-2013-5782657,OFF-LA-10002752,4,46
RS-2013-1050,OFF-HAR-10001948,4,27
CA-2013-2360,OFF-SME-10000018,1,7
UP-2013-7570,OFF-HAR-10003580,10,108
RS-2013-1490,OFF-AVE-10000065,1,11
RS-2013-7500,OFF-AVE-10004404,1,12
MZ-2013-7460,OFF-AVE-10001079,1,9
ES-2013-3484925,OFF-LA-10002974,2,18
EG-2013-5090,OFF-HON-10000172,6,51
ES-2013-3576323,OFF-LA-10000296,3,32
IZ-2013-4540,OFF-HAR-10000242,1,7
ES-2013-3731878,OFF-LA-10002805,3,38
SF-2013-5940,OFF-SME-10004110,2,26
SF-2013-5940,OFF-SME-10001667,6,72
EG-2013-4660,OFF-SME-10004256,2,22
ES-2013-3969737,OFF-LA-10004832,3,31
ES-2013-4569090,OFF-LA-10003591,2,21
IT-2013-1961543,OFF-LA-10000404,4,46
HR-2013-3120,OFF-NOV-10000141,12,80
AO-2013-3830,OFF-HON-10003230,2,16
EK-2013-8310,OFF-HON-10000966,1,6
IR-2013-6040,OFF-SME-10002250,6,52
BU-2013-2970,OFF-SME-10003305,1,7
ML-2013-4870,OFF-HON-10000934,2,22
MO-2014-6460,OFF-SME-10004740,1,10
EG-2014-4240,OFF-HAR-10004816,1,11
CA-2014-240,OFF-AVE-10003504,2,23
CA-2014-240,OFF-AVE-10000585,1,9
ES-2014-3856656,OFF-LA-10001607,2,22
EG-2014-7680,OFF-HON-10004698,4,35
PL-2014-1380,OFF-NOV-10001568,1,11
CM-2014-5590,OFF-SME-10004256,1,11
EZ-2014-2140,OFF-NOV-10003964,1,9
SF-2014-1000,OFF-NOV-10004671,1,10
RS-2014-90,OFF-NOV-10001238,2,22
ZA-2014-2620,OFF-HON-10004014,1,9
ZA-2014-2620,OFF-SME-10000018,8,55
IR-2014-6570,OFF-HON-10004014,2,19
MZ-2014-4670,OFF-NOV-10001568,1,11
CA-2014-8860,OFF-SME-10000018,6,41
SA-2014-3860,OFF-SME-10004754,2,10
GV-2014-7620,OFF-HAR-10001262,1,11
IV-2014-9820,OFF-AVE-10004828,1,11
GG-2014-4090,OFF-HAR-10002083,4,29
ES-2014-2571250,OFF-LA-10003290,4,18
IR-2014-6740,OFF-SME-10004740,1,10
HU-2014-6130,OFF-HON-10001508,1,10
ES-2014-5627432,OFF-LA-10003084,9,80
ES-2014-1564471,OFF-LA-10002752,1,11
CA-2014-6960,OFF-HAR-10001714,1,9
ES-2014-2672618,OFF-LA-10000519,6,50
RW-2014-1160,OFF-HAR-10003514,2,20
MO-2014-5630,OFF-SME-10000675,1,7
ES-2014-1139892,OFF-LA-10002486,4,35
ES-2014-5915369,OFF-LA-10004050,3,38
IR-2014-7190,OFF-SME-10004519,1,8
BN-2014-9200,OFF-HON-10001783,1,12
MO-2014-4160,OFF-HAR-10002083,1,7
TO-2014-6580,OFF-AVE-10000418,1,14
UP-2014-4410,OFF-AVE-10003558,4,28
MX-2011-147865,OFF-LA-10003140,3,13
MX-2011-130148,OFF-LA-10003487,1,6
MX-2011-122434,OFF-LA-10003820,7,48
MX-2011-140389,OFF-LA-10002199,4,22
MX-2011-156237,OFF-LA-10002199,2,11
MX-2011-165834,OFF-LA-10001019,4,29
MX-2011-143140,OFF-LA-10003327,3,18
MX-2011-121790,OFF-LA-10002895,7,53
MX-2011-121979,OFF-LA-10003285,3,17
MX-2011-126907,OFF-LA-10004370,7,40
MX-2011-102113,OFF-LA-10003955,7,57
MX-2012-136455,OFF-LA-10000990,3,22
MX-2012-108028,OFF-LA-10003459,3,21
MX-2012-127565,OFF-LA-10001038,7,52
MX-2012-110394,OFF-LA-10002334,9,69
MX-2012-101021,OFF-LA-10003503,2,12
MX-2012-148131,OFF-LA-10000692,2,12
MX-2012-149461,OFF-LA-10000334,1,7
MX-2012-107174,OFF-LA-10002015,1,4
MX-2012-101854,OFF-LA-10000276,1,6
MX-2012-161396,OFF-LA-10000151,6,25
MX-2012-143175,OFF-LA-10003955,2,16
US-2012-126620,OFF-LA-10004239,4,29
MX-2013-168123,OFF-LA-10001065,3,14
MX-2013-108133,OFF-LA-10000934,1,8
MX-2013-129588,OFF-LA-10003583,3,18
MX-2013-115630,OFF-LA-10002063,7,33
MX-2013-142153,OFF-LA-10002354,3,26
MX-2013-142153,OFF-LA-10004370,9,52
MX-2013-111388,OFF-LA-10001867,1,8
MX-2013-111388,OFF-LA-10000990,1,7
MX-2013-166590,OFF-LA-10004747,5,42
MX-2013-102806,OFF-LA-10004538,6,44
MX-2013-167948,OFF-LA-10002063,3,14
MX-2013-164651,OFF-LA-10003337,2,14
MX-2013-131247,OFF-LA-10004318,2,14
MX-2013-107167,OFF-LA-10002015,1,4
MX-2013-160997,OFF-LA-10000203,2,9
MX-2013-110079,OFF-LA-10000598,6,32
MX-2013-100251,OFF-LA-10004495,14,57
MX-2014-145828,OFF-LA-10001942,6,45
MX-2014-164602,OFF-LA-10000116,3,13
MX-2014-118787,OFF-LA-10000598,7,38
MX-2014-132626,OFF-LA-10001230,6,34
MX-2014-136854,OFF-LA-10004239,3,22
MX-2014-102246,OFF-LA-10001065,4,19
MX-2014-135867,OFF-LA-10002401,4,32
MX-2014-132507,OFF-LA-10000236,4,35
MX-2014-139591,OFF-LA-10002868,2,14
MX-2014-119508,OFF-LA-10002469,3,23
MX-2014-107678,OFF-LA-10002063,2,9
MX-2014-168298,OFF-LA-10001634,5,43
MX-2014-116855,OFF-LA-10000845,3,8
MX-2014-118374,OFF-LA-10002354,2,17
MX-2014-143658,OFF-LA-10002782,3,13
MX-2014-161529,OFF-LA-10004164,3,26
MX-2014-143763,OFF-LA-10003820,5,34
MX-2014-118206,OFF-LA-10003955,6,49
MX-2014-102176,OFF-LA-10004777,2,16
MX-2014-131982,OFF-LA-10000413,4,28
US-2014-118612,OFF-LA-10002334,3,23
MX-2014-149230,OFF-LA-10004538,2,15
MX-2014-112179,OFF-LA-10000738,3,14
MX-2014-114783,OFF-LA-10000413,1,7
IN-2011-33036,OFF-LA-10000784,3,27
IN-2011-81833,OFF-LA-10000757,6,62
IN-2011-33351,OFF-LA-10001672,6,67
IN-2011-59510,OFF-LA-10002272,2,17
IN-2011-40911,OFF-LA-10000707,3,26
IN-2011-69912,OFF-LA-10000879,8,68
IN-2011-58278,OFF-LA-10003273,3,32
IN-2011-12890,OFF-LA-10001764,2,10
IN-2011-67637,OFF-LA-10003381,2,19
IN-2011-68645,OFF-LA-10003379,3,39
IN-2011-24769,OFF-LA-10000322,1,7
IN-2011-78823,OFF-LA-10004114,6,54
IN-2011-83429,OFF-LA-10000438,2,22
IN-2011-18959,OFF-LA-10002674,5,66
IN-2011-55919,OFF-LA-10004745,3,28
IN-2011-83877,OFF-LA-10002086,6,71
IN-2011-73160,OFF-LA-10002107,2,20
IN-2012-35990,OFF-LA-10002020,3,38
IN-2012-27562,OFF-LA-10001312,2,17
IN-2012-78403,OFF-LA-10001191,5,43
IN-2012-32105,OFF-LA-10002088,6,38
IN-2012-22900,OFF-LA-10003132,8,52
IN-2012-32882,OFF-LA-10003273,2,22
IN-2012-23089,OFF-LA-10000707,1,9
IN-2012-74742,OFF-LA-10002630,5,52
IN-2012-41261,OFF-LA-10000540,2,9
IN-2012-41261,OFF-LA-10003644,3,23
IN-2012-74168,OFF-LA-10003435,2,17
IN-2012-30572,OFF-LA-10003973,3,30
IN-2012-82918,OFF-LA-10002037,2,24
IN-2013-77731,OFF-LA-10001803,4,37
IN-2013-77731,OFF-LA-10000506,8,88
IN-2013-77731,OFF-LA-10003973,6,60
IN-2013-77731,OFF-LA-10004488,10,103
IN-2013-30467,OFF-LA-10004400,2,22
IN-2013-40134,OFF-LA-10002107,6,61
IN-2013-62128,OFF-LA-10002575,5,57
IN-2013-12204,OFF-LA-10001672,7,78
IN-2013-52230,OFF-LA-10000707,2,17
IN-2013-36732,OFF-LA-10004761,3,21
IN-2013-36970,OFF-LA-10004848,5,59
IN-2013-36970,OFF-LA-10004745,3,28
IN-2013-69128,OFF-LA-10000984,5,32
ID-2013-62352,OFF-LA-10003338,3,31
ID-2013-62352,OFF-LA-10003381,3,29
IN-2013-67938,OFF-LA-10000477,3,20
IN-2013-34940,OFF-LA-10000219,5,33
IN-2013-18175,OFF-LA-10002875,3,27
IN-2013-76646,OFF-LA-10003644,7,54
IN-2014-61414,OFF-LA-10004738,3,32
IN-2014-61414,OFF-LA-10000244,10,107
IN-2014-13296,OFF-LA-10002020,6,77
IN-2014-33386,OFF-LA-10003381,9,87
IN-2014-46777,OFF-LA-10000624,1,9
IN-2014-48625,OFF-LA-10002630,6,63
IN-2014-45426,OFF-LA-10002806,3,34
IN-2014-28675,OFF-LA-10003435,2,17
IN-2014-54253,OFF-LA-10002741,2,22
IN-2014-69856,OFF-LA-10002139,5,61
IN-2014-80615,OFF-LA-10002337,2,24
IN-2014-82652,OFF-LA-10002086,2,24
IN-2014-48611,OFF-LA-10003396,3,40
IN-2014-48611,OFF-LA-10000471,7,84
IN-2014-44334,OFF-LA-10003617,3,27
IN-2014-21143,OFF-LA-10004614,6,44
IN-2014-13597,OFF-LA-10002088,1,6
IN-2014-48310,OFF-LA-10002596,2,14
IN-2014-48310,OFF-LA-10002289,1,9
IN-2014-45174,OFF-LA-10004756,3,32
IN-2014-65992,OFF-LA-10001672,5,56
IN-2014-63766,OFF-LA-10004745,2,19
IN-2014-64347,OFF-LA-10004430,1,12
ES-2011-1386961,OFF-LA-10001284,2,15
ES-2011-4852530,OFF-LA-10004832,3,31
ES-2011-1140474,OFF-LA-10001284,2,15
MX-2011-136371,OFF-LA-10001294,1,7
MX-2011-127250,OFF-LA-10003140,5,22
ES-2011-1950038,OFF-LA-10003210,2,26
ES-2011-1456978,OFF-LA-10000039,4,36
MX-2011-160052,OFF-LA-10003437,3,26
MX-2011-160052,OFF-LA-10000413,5,36
ES-2011-5921152,OFF-LA-10004332,9,55
IT-2011-5348771,OFF-LA-10004774,1,12
MX-2011-115140,OFF-LA-10003487,1,6
ES-2012-2080192,OFF-LA-10003290,5,23
ES-2012-2456263,OFF-LA-10000296,2,21
ES-2012-3947984,OFF-LA-10002964,2,24
ES-2012-4435180,OFF-LA-10003233,6,63
ES-2012-3246286,OFF-LA-10003295,3,38
ES-2012-4717022,OFF-LA-10000767,1,11
ES-2012-4717022,OFF-LA-10004332,2,12
ES-2012-2536289,OFF-LA-10001738,3,37
