Product_ID,Product_Name,Category,Sub_Category,Unit_Price,Size
OFF-STA-10000054,Stanley Pens,Office Supplies,Art,11.25,53.03793487
OFF-AP-10003431,Hamilton Beach Toaster,Office Supplies,Appliances,38.33333333,18.29076261
OFF-ST-10001824,Rogers Box,Office Supplies,Storage,24,131.8558592
OFF-EN-10003498,Cameo Interoffice Envelope,Office Supplies,Envelopes,46.33333333,73.44154942
OFF-EN-10000219,Jiffy Clasp Envelope,Office Supplies,Envelopes,7.333333333,21.59681715
OFF-PA-10001385,Xerox Memo Slips,Office Supplies,Paper,11.66666667,18.0067549
OFF-EN-10004473,Ames Interoffice Envelope,Office Supplies,Envelopes,48.75,5.64150434
OFF-FA-10001297,OIC Staples,Office Supplies,Fasteners,10.75,105.5170762
OFF-ST-10004365,Fellowes Shelving,Office Supplies,Storage,57,7.393603349
OFF-SU-10003537,Kleencut Scissors,Office Supplies,Supplies,21.71428571,125.7254822
OFF-FA-10002427,Stockwell Push Pins,Office Supplies,Fasteners,9,59.01059045
OFF-EN-10003689,Kraft Business Envelopes,Office Supplies,Envelopes,11,96.55024649
OFF-FA-10000038,Stockwell Clamps,Office Supplies,Fasteners,16.66666667,129.0483562
OFF-EN-10000826,GlobeWeis Manila Envelope,Office Supplies,Envelopes,27.35714286,130.5070028
OFF-AR-10000079,Stanley Pencil Sharpener,Office Supplies,Art,24.83333333,83.41556586
OFF-ST-10003164,Fellowes Box,Office Supplies,Storage,12.66666667,110.8230527
OFF-PA-10003390,Enermax Computer Printout Paper,Office Supplies,Paper,28.5,40.28159972
OFF-SU-10004244,Elite Letter Opener,Office Supplies,Supplies,27.4,108.3496829
OFF-SU-10004316,Elite Shears,Office Supplies,Supplies,31.33333333,20.23615046
OFF-PA-10000453,Xerox Cards & Envelopes,Office Supplies,Paper,49,16.69731943
OFF-AR-10003245,Binney & Smith Canvas,Office Supplies,Art,34.21428571,35.01338865
OFF-TEN-10002065,Tenex Shelving,Office Supplies,Storage,55.25,102.0084633
OFF-AP-10001402,KitchenAid Coffee Grinder,Office Supplies,Appliances,45.66666667,132.5825879
OFF-LA-10002323,Harbour Creations Shipping Labels,Office Supplies,Labels,8,101.9501685
OFF-AR-10003673,Sanford Markers,Office Supplies,Art,24.6,44.74581015
OFF-FA-10001026,Stockwell Paper Clips,Office Supplies,Fasteners,13.57142857,35.95429438
OFF-SU-10000304,Kleencut Ruler,Office Supplies,Supplies,10.25,55.36939347
OFF-BI-10004227,Avery Binding Machine,Office Supplies,Binders,48.83333333,144.0983627
OFF-LA-10004062,Hon Removable Labels,Office Supplies,Labels,10.25,73.06265095
OFF-IBI-10001123,Ibico 3-Hole Punch,Office Supplies,Binders,30.75,66.01296284
OFF-SAN-10002441,Sanford Highlighters,Office Supplies,Art,15.75,82.44910682
OFF-LA-10002674,Harbour Creations Color Coded Labels,Office Supplies,Labels,13.28571429,82.0985689
OFF-ST-10002395,Rogers Lockers,Office Supplies,Storage,211.6666667,73.89740742
OFF-SME-10001853,Smead Folders,Office Supplies,Storage,17.5,81.37203366
OFF-EN-10004053,GlobeWeis Manila Envelope,Office Supplies,Envelopes,31,12.96379378
OFF-STA-10000155,Stanley Pencil Sharpener,Office Supplies,Art,28,61.31159353
OFF-NOV-10000141,Novimex Round Labels,Office Supplies,Labels,6.75,81.59431069
OFF-BI-10000621,Ibico 3-Hole Punch,Office Supplies,Binders,30.4,88.99750306
OFF-ST-10002791,Tenex Shelving,Office Supplies,Storage,54.75,27.31519891
OFF-FEL-10004224,Fellowes Trays,Office Supplies,Storage,56.5,70.25336286
OFF-SU-10001980,Acme Letter Opener,Office Supplies,Supplies,30.33333333,127.7607871
OFF-PA-10002073,Green Bar Parchment Paper,Office Supplies,Paper,20.83333333,99.3671135
OFF-ST-10003017,Tenex Box,Office Supplies,Storage,17,20.26445123
OFF-AP-10001682,Hamilton Beach Blender,Office Supplies,Appliances,47,111.0759644
OFF-ST-10001222,Eldon Shelving,Office Supplies,Storage,48.4,70.02762106
OFF-PA-10003920,Xerox Parchment Paper,Office Supplies,Paper,13.33333333,46.23555808
OFF-CAR-10000687,Cardinal Binder Covers,Office Supplies,Binders,12,61.07786773
OFF-WIL-10002787,Wilson Jones Binder,Office Supplies,Binders,13.33333333,27.89823201
OFF-AR-10003031,Binney & Smith Pens,Office Supplies,Art,13.25,16.99189309
OFF-AR-10000399,Stanley Canvas,Office Supplies,Art,52.66666667,15.26682347
OFF-AR-10001672,Boston Sketch Pad,Office Supplies,Art,48.8,47.56926923
OFF-SU-10002346,Elite Ruler,Office Supplies,Supplies,13.83333333,60.62099458
OFF-BI-10000769,Ibico Binder Covers,Office Supplies,Binders,8.666666667,24.04099685
OFF-ST-10002605,Smead Box,Office Supplies,Storage,6.666666667,73.39407339
OFF-ST-10003929,Tenex Lockers,Office Supplies,Storage,136,57.64690785
OFF-EN-10000975,Ames Manila Envelope,Office Supplies,Envelopes,24.66666667,94.79885184
OFF-ST-10004748,Smead Lockers,Office Supplies,Storage,198.5,59.69597111
OFF-ST-10000007,Fellowes File Cart,Office Supplies,Storage,137.4,1.363846178
OFF-ST-10001534,Smead Folders,Office Supplies,Storage,18,22.11496522
OFF-BI-10003142,Acco Binder Covers,Office Supplies,Binders,12.66666667,33.74595454
OFF-SU-10001515,Kleencut Box Cutter,Office Supplies,Supplies,24.33333333,94.96416939
OFF-AP-10001941,KitchenAid Blender,Office Supplies,Appliances,66.4,42.88550064
OFF-LA-10002596,Harbour Creations Round Labels,Office Supplies,Labels,6.666666667,73.22408286
OFF-AP-10000423,Breville Refrigerator,Office Supplies,Appliances,519.25,33.16938647
OFF-FA-10002459,Advantus Clamps,Office Supplies,Fasteners,19.2,81.69412918
OFF-PA-10003407,Enermax Memo Slips,Office Supplies,Paper,15.66666667,40.83767966
OFF-FA-10004997,Accos Paper Clips,Office Supplies,Fasteners,14.25,136.7612557
OFF-ROG-10003898,Rogers Lockers,Office Supplies,Storage,211.6666667,147.2786921
OFF-ST-10000287,Rogers Box,Office Supplies,Storage,24,12.98854
OFF-LA-10000692,Avery Legal Exhibit Labels,Office Supplies,Labels,6.142857143,16.55691158
OFF-SU-10002993,Fiskars Trimmer,Office Supplies,Supplies,28.33333333,140.1948993
OFF-ST-10001991,Eldon Shelving,Office Supplies,Storage,31.71428571,102.4244592
OFF-KLE-10003497,Kleencut Box Cutter,Office Supplies,Supplies,34,63.8588076
OFF-PA-10000951,Enermax Note Cards,Office Supplies,Paper,32.66666667,4.938699674
OFF-HON-10002389,Hon Legal Exhibit Labels,Office Supplies,Labels,11.28571429,43.65473734
OFF-FEL-10004016,Fellowes Shelving,Office Supplies,Storage,57.75,112.0345176
OFF-ROG-10004393,Rogers Folders,Office Supplies,Storage,31.25,42.45653855
OFF-ST-10000990,Eldon Lockers,Office Supplies,Storage,132,119.3491419
OFF-ST-10000028,Rogers Shelving,Office Supplies,Storage,41.33333333,102.428367
OFF-AR-10000019,BIC Highlighters,Office Supplies,Art,12.66666667,42.95685785
OFF-ST-10002233,Smead Trays,Office Supplies,Storage,32.4,22.64785117
OFF-EN-10000139,Ames Manila Envelope,Office Supplies,Envelopes,15.6,147.8404943
OFF-LA-10001915,Avery Legal Exhibit Labels,Office Supplies,Labels,11.66666667,20.04074421
OFF-EN-10003559,Jiffy Clasp Envelope,Office Supplies,Envelopes,8,29.32149967
OFF-HOO-10000318,Hoover Microwave,Office Supplies,Appliances,309.5,22.42602818
OFF-EN-10002559,Kraft Clasp Envelope,Office Supplies,Envelopes,5.2,27.48148577
OFF-FA-10003186,Accos Push Pins,Office Supplies,Fasteners,14.6,82.6661923
OFF-SU-10004299,Stiletto Trimmer,Office Supplies,Supplies,42.66666667,128.6762758
OFF-PA-10002196,Green Bar Message Books,Office Supplies,Paper,23.75,144.779397
OFF-FA-10002791,OIC Push Pins,Office Supplies,Fasteners,12.25,131.5539068
OFF-ST-10004660,Fellowes Box,Office Supplies,Storage,13.2,131.1068084
OFF-ENE-10003409,Enermax Memo Slips,Office Supplies,Paper,15.5,24.65742842
OFF-SAN-10001542,SanDisk Note Cards,Office Supplies,Paper,34,84.52848829
OFF-AR-10003005,Boston Markers,Office Supplies,Art,28,135.9789674
OFF-CUI-10001965,Cuisinart Microwave,Office Supplies,Appliances,277,139.1767759
OFF-KIT-10001245,KitchenAid Blender,Office Supplies,Appliances,97,148.3493041
OFF-SAN-10001326,SanDisk Note Cards,Office Supplies,Paper,30,103.8231247
OFF-ACM-10002713,Acme Box Cutter,Office Supplies,Supplies,37,137.2722948
OFF-WIL-10001889,Wilson Jones Hole Reinforcements,Office Supplies,Binders,5,33.90727508
OFF-AR-10004348,Boston Sketch Pad,Office Supplies,Art,33,108.1148421
OFF-AR-10002564,Boston Pens,Office Supplies,Art,10,109.0132885
OFF-SU-10003115,Acme Scissors,Office Supplies,Supplies,22,129.7908159
OFF-SU-10003556,Fiskars Trimmer,Office Supplies,Supplies,44,125.1830459
OFF-ST-10004754,Fellowes Lockers,Office Supplies,Storage,138,138.665154
OFF-ST-10000624,Eldon File Cart,Office Supplies,Storage,128,70.81120245
OFF-AR-10004552,Boston Markers,Office Supplies,Art,26,110.1949143
OFF-AR-10003521,Stanley Highlighters,Office Supplies,Art,15,45.24595894
OFF-ST-10002714,Eldon Box,Office Supplies,Storage,11,117.273922
OFF-EN-10004144,Cameo Clasp Envelope,Office Supplies,Envelopes,12,138.3207502
OFF-FA-10003745,Accos Rubber Bands,Office Supplies,Fasteners,17,131.0147216
OFF-AME-10003180,Ames Business Envelopes,Office Supplies,Envelopes,18,124.4481503
OFF-AR-10000242,BIC Pencil Sharpener,Office Supplies,Art,29,129.5550241
OFF-LA-10002752,Smead Legal Exhibit Labels,Office Supplies,Labels,11,94.19294906
OFF-FA-10003139,Advantus Push Pins,Office Supplies,Fasteners,12,103.346016
OFF-BIN-10004563,Binney & Smith Pencil Sharpener,Office Supplies,Art,28,110.6324204
OFF-BI-10001598,Avery Hole Reinforcements,Office Supplies,Binders,3,81.43612075
OFF-LA-10003487,Smead Shipping Labels,Office Supplies,Labels,6,1.304426389
OFF-PA-10004020,SanDisk Message Books,Office Supplies,Paper,19,69.2478408
OFF-AVE-10003465,Avery Binder,Office Supplies,Binders,13,13.1281295
OFF-BI-10000346,Ibico 3-Hole Punch,Office Supplies,Binders,30,27.81878199
OFF-LA-10004919,Smead Color Coded Labels,Office Supplies,Labels,13,31.96591332
OFF-PA-10003252,Xerox Note Cards,Office Supplies,Paper,31,62.06878849
OFF-BOS-10004950,Boston Pens,Office Supplies,Art,15,116.2994958
OFF-AR-10001482,Stanley Markers,Office Supplies,Art,22,131.4341616
OFF-EN-10003632,Jiffy Mailers,Office Supplies,Envelopes,36,139.0210445
OFF-FA-10001892,Advantus Clamps,Office Supplies,Fasteners,19,64.89736819
OFF-AVE-10001847,Avery Binder,Office Supplies,Binders,12,20.13026836
OFF-CAR-10001911,Cardinal Binder Covers,Office Supplies,Binders,11,85.48356088
OFF-AR-10001862,Boston Pens,Office Supplies,Art,17,55.2999856
OFF-EN-10003484,Ames Clasp Envelope,Office Supplies,Envelopes,6,149.1081924
OFF-FA-10003893,OIC Paper Clips,Office Supplies,Fasteners,14,117.3155352
OFF-ST-10002460,Rogers Shelving,Office Supplies,Storage,41,131.0556877
OFF-LA-10003132,Hon File Folder Labels,Office Supplies,Labels,7,83.01040533
OFF-EN-10000556,Kraft Interoffice Envelope,Office Supplies,Envelopes,49,122.4823849
OFF-SU-10004192,Fiskars Ruler,Office Supplies,Supplies,11,17.02686544
OFF-BI-10001900,Wilson Jones Binder Covers,Office Supplies,Binders,11,108.6592042
OFF-LA-10002486,Harbour Creations Legal Exhibit Labels,Office Supplies,Labels,9,24.79991573
OFF-SU-10004794,Stiletto Shears,Office Supplies,Supplies,32,91.80930145
OFF-SAN-10002639,Sanford Markers,Office Supplies,Art,24,34.19435469
OFF-ST-10002343,Smead Trays,Office Supplies,Storage,32,100.3723585
OFF-AR-10003117,BIC Pencil Sharpener,Office Supplies,Art,29,110.3365428
OFF-SU-10000429,Elite Ruler,Office Supplies,Supplies,15,47.42135714
OFF-LA-10000271,Harbour Creations Shipping Labels,Office Supplies,Labels,11,18.56021771
OFF-PA-10003224,Eaton Computer Printout Paper,Office Supplies,Paper,18,94.24391649
OFF-AP-10004464,Cuisinart Stove,Office Supplies,Appliances,536,102.4731621
OFF-WIL-10000164,Wilson Jones Binding Machine,Office Supplies,Binders,50,95.34712145
OFF-NOV-10000808,Novimex Round Labels,Office Supplies,Labels,4,125.3555008
OFF-EN-10004895,Kraft Mailers,Office Supplies,Envelopes,40,149.7190099
OFF-EN-10002700,Kraft Interoffice Envelope,Office Supplies,Envelopes,50,105.338531
OFF-ST-10003931,Smead Trays,Office Supplies,Storage,48,116.9329596
OFF-BIN-10002061,Binney & Smith Sketch Pad,Office Supplies,Art,46,54.58113364
OFF-ACC-10003636,Acco Binding Machine,Office Supplies,Binders,53,147.3216017
OFF-PA-10004694,Green Bar Cards & Envelopes,Office Supplies,Paper,53,19.34256274
OFF-PA-10003518,Enermax Computer Printout Paper,Office Supplies,Paper,30,125.4933096
OFF-AR-10000316,Stanley Pens,Office Supplies,Art,10,93.16869293
OFF-FA-10001698,Stockwell Clamps,Office Supplies,Fasteners,17,125.430778
OFF-LA-10003271,Novimex Shipping Labels,Office Supplies,Labels,6,110.1579888
OFF-BI-10004436,Acco Hole Reinforcements,Office Supplies,Binders,7,83.21674081
OFF-EN-10001733,Cameo Interoffice Envelope,Office Supplies,Envelopes,51,112.8349333
OFF-AR-10002882,BIC Sketch Pad,Office Supplies,Art,35,1.148374896
OFF-SU-10004279,Kleencut Shears,Office Supplies,Supplies,43,31.96057903
OFF-TEN-10003948,Tenex Box,Office Supplies,Storage,17,94.33783874
OFF-SU-10001831,Stiletto Scissors,Office Supplies,Supplies,16,129.4159548
OFF-SU-10001851,Stiletto Ruler,Office Supplies,Supplies,10,135.6146768
OFF-AVE-10000608,Avery Index Tab,Office Supplies,Binders,8,114.1286942
OFF-JIF-10002184,Jiffy Business Envelopes,Office Supplies,Envelopes,18,138.869943
OFF-STA-10002654,Stanley Pencil Sharpener,Office Supplies,Art,25,53.96498418
OFF-CAR-10000150,Cardinal Binder,Office Supplies,Binders,13,110.8442967
OFF-KLE-10000050,Kleencut Trimmer,Office Supplies,Supplies,41,134.5290492
OFF-BIN-10004512,Binney & Smith Pens,Office Supplies,Art,12,64.07484234
OFF-ACC-10001703,Acco Binder,Office Supplies,Binders,16,38.31419774
OFF-STO-10003342,Stockwell Rubber Bands,Office Supplies,Fasteners,14,78.98414115
OFF-ELD-10001037,Eldon Trays,Office Supplies,Storage,47,45.03388414
OFF-ROG-10002818,Rogers Trays,Office Supplies,Storage,62,86.12848833
OFF-BOS-10000577,Boston Highlighters,Office Supplies,Art,19,82.45398033
OFF-AVE-10004251,Avery Binding Machine,Office Supplies,Binders,49,84.31598061
OFF-CAM-10004269,Cameo Business Envelopes,Office Supplies,Envelopes,17,110.945657
OFF-SME-10002823,Smead Trays,Office Supplies,Storage,48,122.3736544
OFF-IBI-10001951,Ibico Hole Reinforcements,Office Supplies,Binders,6,137.8011596
OFF-STO-10003098,Stockwell Thumb Tacks,Office Supplies,Fasteners,13,94.35612509
OFF-NOV-10000092,Novimex Color Coded Labels,Office Supplies,Labels,13,142.3055269
OFF-STA-10001747,Stanley Pencil Sharpener,Office Supplies,Art,25,72.30356006
OFF-SAN-10004746,Sanford Highlighters,Office Supplies,Art,17,131.0102605
OFF-ACC-10000808,Acco 3-Hole Punch,Office Supplies,Binders,30,106.9259673
OFF-BIC-10004976,BIC Markers,Office Supplies,Art,30,126.15588
OFF-STI-10003510,Stiletto Trimmer,Office Supplies,Supplies,44,21.15913727
OFF-ACC-10004364,Accos Push Pins,Office Supplies,Fasteners,15,79.11228972
OFF-HON-10002610,Hon Removable Labels,Office Supplies,Labels,11,102.5762578
OFF-ELD-10002240,Eldon Shelving,Office Supplies,Storage,47,84.26043839
OFF-GRE-10002510,Green Bar Computer Printout Paper,Office Supplies,Paper,30,5.931371399
OFF-CAR-10001358,Cardinal Hole Reinforcements,Office Supplies,Binders,5,136.9914611
OFF-ELD-10001832,Eldon Shelving,Office Supplies,Storage,48,124.9712141
OFF-KRA-10000916,Kraft Interoffice Envelope,Office Supplies,Envelopes,46,40.34241649
OFF-ROG-10002132,Rogers Lockers,Office Supplies,Storage,212,59.49558601
OFF-CAR-10003259,Cardinal Binder,Office Supplies,Binders,14,8.809866257
OFF-CAM-10001690,Cameo Clasp Envelope,Office Supplies,Envelopes,8,35.09059892
OFF-CAR-10002931,Cardinal Hole Reinforcements,Office Supplies,Binders,6,135.7320289
OFF-WIL-10000986,Wilson Jones Binder Covers,Office Supplies,Binders,11,112.5617464
OFF-STA-10004327,Stanley Markers,Office Supplies,Art,22,144.0678962
OFF-HAR-10000501,Harbour Creations File Folder Labels,Office Supplies,Labels,9,96.29223092
OFF-STI-10000697,Stiletto Ruler,Office Supplies,Supplies,15,101.7972591
OFF-ACM-10002301,Acme Trimmer,Office Supplies,Supplies,41,96.98235647
OFF-BIC-10000041,BIC Markers,Office Supplies,Art,26,70.61292491
OFF-CAM-10004002,Cameo Business Envelopes,Office Supplies,Envelopes,20,117.5476015
OFF-WIL-10002233,Wilson Jones Index Tab,Office Supplies,Binders,8,104.3659551
OFF-KRA-10000113,Kraft Peel and Seal,Office Supplies,Envelopes,19,31.59398746
OFF-HAR-10000681,Harbour Creations Legal Exhibit Labels,Office Supplies,Labels,11,110.0245234
OFF-ACC-10004910,Accos Rubber Bands,Office Supplies,Fasteners,17,116.3476239
OFF-STA-10003803,Stanley Highlighters,Office Supplies,Art,16,64.86225255
OFF-ACC-10001285,Acco Index Tab,Office Supplies,Binders,9,149.5455909
OFF-STO-10001239,Stockwell Clamps,Office Supplies,Fasteners,19,140.4895761
OFF-STA-10000247,Stanley Canvas,Office Supplies,Art,51,2.017946767
OFF-ROG-10004646,Rogers File Cart,Office Supplies,Storage,141,13.38210675
OFF-ACM-10001029,Acme Box Cutter,Office Supplies,Supplies,35,9.939897652
OFF-ROG-10001340,Rogers File Cart,Office Supplies,Storage,142,95.15946003
OFF-FIS-10001797,Fiskars Trimmer,Office Supplies,Supplies,42,34.55792008
OFF-TEN-10002835,Tenex Lockers,Office Supplies,Storage,205,132.6809479
OFF-IBI-10004916,Ibico Binder Covers,Office Supplies,Binders,14,65.67527121
OFF-STA-10001895,Stanley Pens,Office Supplies,Art,10,141.2746285
OFF-ROG-10001418,Rogers Trays,Office Supplies,Storage,61,35.33647889
OFF-FIS-10004787,Fiskars Box Cutter,Office Supplies,Supplies,35,113.399479
OFF-IBI-10003422,Ibico Binder,Office Supplies,Binders,17,78.1375768
OFF-BOS-10003699,Boston Sketch Pad,Office Supplies,Art,50,3.521981889
OFF-ROG-10002294,Rogers File Cart,Office Supplies,Storage,142,21.56080801
OFF-HON-10004621,Hon Color Coded Labels,Office Supplies,Labels,11,75.25587587
OFF-CUI-10003993,Cuisinart Microwave,Office Supplies,Appliances,278,13.67814382
OFF-ELD-10000124,Eldon Trays,Office Supplies,Storage,48,91.9427778
OFF-SME-10002417,Smead Trays,Office Supplies,Storage,49,141.2564506
OFF-ACC-10000798,Acco Hole Reinforcements,Office Supplies,Binders,7,47.19045568
OFF-NOV-10004223,Novimex Shipping Labels,Office Supplies,Labels,9,136.740004
OFF-ACC-10000218,Acco Hole Reinforcements,Office Supplies,Binders,8,113.7839816
OFF-BOS-10002073,Boston Canvas,Office Supplies,Art,57,142.3787284
OFF-STO-10000924,Stockwell Rubber Bands,Office Supplies,Fasteners,17,129.1644037
OFF-HON-10001508,Hon Removable Labels,Office Supplies,Labels,10,22.98426461
OFF-CAR-10002375,Cardinal Binder Covers,Office Supplies,Binders,14,119.9039383
OFF-XER-10003901,Xerox Computer Printout Paper,Office Supplies,Paper,30,86.88312996
OFF-CUI-10003665,Cuisinart Blender,Office Supplies,Appliances,67,36.39740118
OFF-OIC-10000121,OIC Paper Clips,Office Supplies,Fasteners,14,84.41573277
OFF-FEL-10003785,Fellowes Shelving,Office Supplies,Storage,58,66.80652181
OFF-EAT-10004908,Eaton Message Books,Office Supplies,Paper,20,56.93013247
OFF-HAR-10002083,Harbour Creations Round Labels,Office Supplies,Labels,7,47.33988083
OFF-IBI-10000080,Ibico Binder,Office Supplies,Binders,16,80.44066529
OFF-STO-10003604,Stockwell Staples,Office Supplies,Fasteners,11,59.21238984
OFF-EAT-10003338,Eaton Message Books,Office Supplies,Paper,25,5.2283823
OFF-HAR-10002479,Harbour Creations Color Coded Labels,Office Supplies,Labels,13,81.93220409
OFF-CAM-10001177,Cameo Manila Envelope,Office Supplies,Envelopes,26,36.23820129
OFF-OIC-10002625,OIC Thumb Tacks,Office Supplies,Fasteners,14,137.1811571
OFF-BIC-10004557,BIC Canvas,Office Supplies,Art,54,62.71120799
OFF-AVE-10002014,Avery Shipping Labels,Office Supplies,Labels,10,63.18322971
OFF-AVE-10000909,Avery Shipping Labels,Office Supplies,Labels,12,94.44450667
OFF-ACM-10000671,Acme Ruler,Office Supplies,Supplies,16,53.09769532
OFF-STA-10003908,Stanley Highlighters,Office Supplies,Art,15,32.21435229
OFF-AVE-10004708,Avery Binder,Office Supplies,Binders,13,144.8982467
OFF-ACC-10002343,Acco 3-Hole Punch,Office Supplies,Binders,32,44.3142173
OFF-CAR-10004293,Cardinal Binding Machine,Office Supplies,Binders,51,57.66842344
OFF-WIL-10000390,Wilson Jones Binder,Office Supplies,Binders,15,5.606959565
OFF-FEL-10000070,Fellowes Box,Office Supplies,Storage,20,49.40115661
OFF-XER-10002982,Xerox Memo Slips,Office Supplies,Paper,18,36.60318437
OFF-AVE-10002892,Avery 3-Hole Punch,Office Supplies,Binders,28,66.24205437
OFF-FEL-10001796,Fellowes Trays,Office Supplies,Storage,57,68.65803558
