Order_ID,Order_Date,Order_Priority,Customer_ID,Order_Status
EG-2014-3450,2014-09-15,Critical,DK-28351,pending
ZA-2014-4820,2014-10-21,Critical,LC-69301,shipped
TZ-2014-5550,2014-11-05,Critical,LW-68251,in progress
AG-2011-1070,2011-01-10,Medium,TH-112351,in progress
AO-2011-1390,2011-02-01,Critical,DK-31501,pending
SF-2011-2090,2011-02-04,Medium,TS-114301,pending
CM-2011-4100,2011-06-14,High,AC-4201,shipped
SU-2011-4120,2011-08-20,High,SF-109651,pending
EG-2011-4220,2011-11-02,Medium,DH-30751,shipped
MZ-2011-6360,2011-11-23,High,EM-40951,pending
CG-2011-8620,2011-12-31,High,NB-86551,pending
MO-2012-6660,2012-03-29,High,AR-8251,in progress
MZ-2012-9980,2012-04-28,Medium,AS-451,in progress
MO-2012-880,2012-06-12,Medium,DK-31501,in progress
MO-2012-1200,2012-09-17,Medium,MH-77851,in progress
EG-2012-2260,2012-10-12,Medium,LC-69301,pending
NG-2012-680,2012-11-20,Medium,BO-13501,shipped
MO-2013-6410,2013-01-19,High,CK-27601,shipped
CG-2013-5440,2013-02-08,High,FW-43951,pending
ML-2013-3710,2013-07-13,High,GM-46951,pending
BN-2013-9770,2013-08-26,High,CY-27451,shipped
EG-2013-420,2013-09-17,High,KB-62401,pending
GV-2013-800,2013-09-26,High,NC-86251,in progress
MO-2014-6990,2014-01-14,High,ML-73951,shipped
MO-2014-5660,2014-01-29,Critical,MC-75901,in progress
CG-2014-4970,2014-02-16,Medium,HE-48001,pending
CF-2014-8240,2014-05-09,High,VB-117451,pending
CM-2014-6910,2014-05-27,High,DB-29701,in progress
CG-2014-9410,2014-05-29,High,AJ-7951,in progress
EG-2014-3590,2014-06-11,Critical,JD-58951,pending
AG-2014-4880,2014-06-12,Medium,RS-94201,shipped
SF-2014-6950,2014-07-15,Medium,CS-24901,pending
SF-2014-4670,2014-07-28,Critical,KH-63301,in progress
CG-2014-2750,2014-08-05,High,CM-18301,shipped
CM-2014-1600,2014-08-22,Medium,LW-68251,shipped
AO-2014-4830,2014-08-31,High,JM-56551,shipped
MO-2014-2000,2014-10-28,Medium,DP-31051,pending
EG-2014-5250,2014-11-04,High,PC-87451,pending
SU-2014-6490,2014-11-04,High,MY-82951,pending
SU-2014-9770,2014-12-08,Medium,LW-69901,shipped
EG-2014-8740,2014-12-18,High,AC-4201,shipped
MX-2011-131618,2011-01-20,Critical,SM-209503,pending
MX-2011-156895,2011-03-12,Medium,TZ-214453,shipped
ES-2011-2627929,2011-09-07,Medium,GT-146352,shipped
LI-2011-280,2011-12-20,High,NG-83551,in progress
MX-2012-114300,2012-06-27,Critical,RS-197653,pending
WA-2012-7870,2012-08-07,High,GP-47401,shipped
ES-2012-2233016,2012-12-17,High,DB-131202,in progress
IN-2012-86509,2012-12-25,Critical,BF-112751,shipped
ES-2012-4782111,2012-12-31,High,KB-162402,shipped
IN-2013-35024,2013-05-13,Medium,MC-176351,in progress
MX-2013-157245,2013-06-07,High,JK-153253,pending
MX-2013-107475,2013-10-31,Medium,GR-145603,pending
SF-2013-6330,2013-11-13,Critical,SC-106951,pending
MX-2013-106614,2013-11-15,High,JM-156553,pending
IN-2014-13121,2014-02-13,Medium,LC-169301,shipped
IN-2014-81427,2014-05-01,Medium,NS-186401,in progress
IN-2014-72327,2014-05-30,High,KH-163301,in progress
ES-2014-2677615,2014-07-04,Medium,GP-147402,in progress
BU-2014-2850,2014-07-08,Critical,DP-31052,in progress
ES-2014-5545008,2014-08-19,High,BF-110202,pending
AO-2014-650,2014-09-11,High,LC-69301,shipped
MX-2014-113586,2014-11-18,High,HK-148903,in progress
IN-2011-33589,2011-03-25,Critical,GG-146501,pending
IN-2011-67000,2011-04-25,Critical,FW-143951,pending
ES-2011-4040727,2011-06-01,Medium,AJ-107952,shipped
MX-2011-166282,2011-06-03,Critical,DW-135853,pending
CA-2011-6880,2011-06-27,Critical,NB-85802,shipped
SG-2011-1770,2011-08-15,Medium,BM-16501,shipped
SF-2011-5640,2011-08-20,Medium,KH-66901,shipped
UP-2011-1010,2011-10-22,Medium,TC-109802,in progress
ES-2011-4862124,2011-12-21,Medium,CA-119652,in progress
IN-2011-53203,2011-12-21,Critical,AH-101951,pending
ES-2012-1672765,2012-01-11,Medium,GP-147402,pending
AO-2012-1220,2012-01-23,Medium,DL-34951,shipped
PL-2012-4860,2012-06-06,Medium,FH-43652,shipped
ES-2012-5298422,2012-07-11,Critical,EB-139752,in progress
PL-2012-7820,2012-08-08,Critical,AB-6002,shipped
IN-2012-82981,2012-08-13,Critical,LA-167801,shipped
MX-2012-169040,2012-08-25,Critical,BS-115903,in progress
MZ-2012-6250,2012-08-29,Medium,KS-63001,in progress
IN-2012-66090,2012-08-31,Medium,SH-206351,in progress
ES-2012-1017653,2012-09-03,Medium,DJ-134202,shipped
MX-2012-113285,2012-09-17,Medium,JG-153103,in progress
MX-2012-117800,2012-11-14,Critical,AS-102853,in progress
ES-2012-4282810,2012-11-14,Critical,NB-186552,pending
IN-2012-70710,2012-12-13,Critical,Dl-136001,in progress
EG-2013-5760,2013-06-01,Critical,SF-109651,shipped
KE-2013-3560,2013-08-14,Critical,SP-105451,pending
CG-2013-2940,2013-10-29,Critical,DM-33451,pending
IN-2013-31538,2013-11-06,Critical,MF-176651,in progress
RO-2013-4190,2013-11-11,Critical,LA-67802,shipped
IN-2013-36963,2013-12-23,Critical,VG-218051,pending
IN-2014-29774,2014-01-31,Critical,RR-195251,pending
IN-2014-51831,2014-04-01,Critical,DM-133451,in progress
RO-2014-7360,2014-04-09,Critical,EM-40953,in progress
ES-2014-4842025,2014-06-11,Medium,CK-127602,shipped
IR-2014-2670,2014-07-16,Medium,CA-19652,shipped
ES-2014-5040315,2014-07-28,Critical,ME-180102,in progress
ES-2014-1872792,2014-08-14,Medium,BF-112752,pending
MX-2014-143553,2014-08-28,Critical,JW-152203,pending
ES-2014-4818116,2014-09-11,Medium,RR-195252,pending
IR-2014-6860,2014-09-16,Critical,KS-63002,in progress
ES-2014-5507713,2014-11-04,Critical,CK-127602,shipped
IN-2014-13737,2014-11-12,Critical,DW-131951,in progress
KE-2011-7940,2011-01-22,High,JK-53251,in progress
ES-2011-2734651,2011-02-02,High,LO-171702,in progress
IN-2011-37278,2011-03-14,High,BM-115751,pending
IN-2011-42570,2011-03-30,High,MH-177851,in progress
RS-2011-2280,2011-03-30,High,AR-3452,pending
MX-2011-150588,2011-06-17,High,KB-165853,in progress
EZ-2011-3160,2011-06-27,High,RW-95402,in progress
ES-2011-1480594,2011-08-09,High,MW-182352,in progress
ES-2011-1941919,2011-09-20,High,NC-185352,shipped
ES-2011-3020748,2011-09-30,High,AR-108252,pending
ES-2011-2174124,2011-11-03,High,KN-164502,in progress
ES-2011-3360339,2011-11-04,High,JO-151452,shipped
IZ-2011-8780,2011-11-09,High,MF-82502,pending
IR-2012-6740,2012-06-06,High,AJ-7952,in progress
IN-2012-56178,2012-08-25,High,GR-145601,pending
ES-2012-1667885,2012-08-30,High,CY-127452,in progress
ES-2012-3290251,2012-09-02,High,HK-148902,in progress
ES-2012-5523595,2012-10-24,High,HG-149652,shipped
MX-2012-133165,2012-11-02,High,PC-187453,in progress
UP-2012-4620,2012-11-07,High,MW-82352,pending
MX-2012-108378,2012-11-19,High,SP-206203,shipped
ES-2013-2271399,2013-06-28,High,CC-126102,shipped
IN-2013-80223,2013-07-27,High,HG-149651,pending
ES-2013-3029399,2013-09-27,High,KL-165552,pending
MX-2013-140046,2013-11-07,High,CM-127153,in progress
ES-2013-3499281,2013-11-12,High,GZ-145452,shipped
MX-2013-104766,2013-12-29,High,ES-140803,in progress
RO-2014-340,2014-01-01,High,LW-68252,pending
MX-2014-130694,2014-03-25,High,AR-108253,shipped
ES-2014-1867993,2014-05-08,High,AS-102852,in progress
IN-2014-15676,2014-07-26,High,JS-155951,shipped
IN-2014-71998,2014-07-27,High,AR-103451,shipped
ES-2014-3285193,2014-08-15,High,BP-110952,pending
TZ-2014-10,2014-09-06,High,MY-82951,pending
CA-2014-6350,2014-09-23,High,YC-118952,pending
MX-2014-157560,2014-09-26,High,LW-169903,pending
ES-2014-2799179,2014-12-24,High,PW-190302,shipped
CT-2011-6350,2011-01-27,Critical,TS-113701,in progress
MX-2011-101175,2011-04-11,Medium,JS-155953,pending
ES-2011-1525428,2011-04-15,Critical,AM-103602,pending
MX-2011-132815,2011-04-20,Medium,SC-207703,in progress
ES-2011-5384617,2011-05-11,High,SP-206502,shipped
ES-2011-1589842,2011-05-13,High,AR-108252,pending
IT-2011-2403893,2011-06-20,Medium,PJ-188352,in progress
IT-2011-5718509,2011-07-27,Medium,GH-144852,shipped
IN-2011-83590,2011-08-02,Medium,QJ-192551,pending
IN-2011-33211,2011-08-18,High,CK-127601,shipped
CA-2011-4390,2011-09-09,Critical,RA-98852,shipped
MX-2011-111766,2011-09-09,Medium,DB-135553,in progress
MX-2011-152562,2011-09-23,High,BP-111853,in progress
MX-2011-130757,2011-10-10,High,KH-166903,in progress
MX-2011-110583,2011-10-31,High,MF-182503,in progress
CG-2011-9120,2011-11-10,High,DW-31951,shipped
TZ-2011-3990,2011-11-28,High,RP-92701,pending
IN-2011-85725,2011-12-05,Medium,TT-212651,pending
ES-2011-3729382,2011-12-06,Critical,CM-118152,shipped
ES-2011-2251272,2011-12-19,Medium,AS-100452,shipped
ES-2011-2231102,2011-12-28,High,ON-187152,in progress
MX-2011-102344,2011-12-29,High,NB-185803,in progress
IN-2012-85067,2012-01-09,Medium,ME-180101,in progress
ES-2012-2974297,2012-02-15,High,AS-100452,shipped
SF-2012-7210,2012-02-15,High,DK-31501,shipped
MX-2012-121321,2012-03-14,Medium,MC-181303,pending
ES-2012-4668554,2012-04-20,High,SH-206352,in progress
MZ-2012-3840,2012-04-24,Medium,EM-40951,in progress
IN-2012-84906,2012-04-27,Medium,DP-131051,pending
IN-2012-49500,2012-05-01,Critical,KN-163901,pending
KG-2012-3160,2012-05-08,Critical,RP-92702,pending
IN-2012-80783,2012-06-30,Medium,NC-186251,shipped
RS-2012-990,2012-07-30,Critical,CK-27602,pending
ES-2012-5252305,2012-08-06,High,MK-179052,in progress
ES-2012-5202527,2012-08-07,Medium,VW-217752,pending
IN-2012-42934,2012-08-08,High,CY-127451,pending
MX-2012-131527,2012-08-10,Critical,MC-176353,in progress
IN-2012-79082,2012-08-20,High,GD-145901,shipped
ES-2012-4727188,2012-08-21,Medium,TZ-214452,shipped
CM-2012-7710,2012-09-25,High,DG-33001,in progress
IN-2012-83170,2012-09-26,High,MC-174251,in progress
IN-2012-56017,2012-10-09,Medium,TS-213701,in progress
ES-2012-2712442,2012-10-23,Medium,RB-196452,shipped
EG-2012-5470,2012-10-26,High,JR-62101,pending
EG-2012-8860,2012-11-07,High,BF-9751,pending
IS-2012-3870,2012-11-15,Medium,MH-74403,in progress
IT-2012-1586068,2012-11-20,High,TC-211452,shipped
ES-2012-1632329,2012-12-17,High,MC-175902,in progress
ES-2012-3516546,2012-12-19,High,KM-162252,in progress
SA-2012-7330,2012-12-20,Medium,AR-3452,pending
IR-2013-3500,2013-01-02,High,AG-5252,shipped
ES-2013-4750548,2013-02-13,Medium,MC-176052,pending
ES-2013-1812049,2013-03-03,Medium,JG-158052,in progress
SG-2013-1570,2013-03-12,Medium,TZ-114451,in progress
IN-2013-42192,2013-04-02,Medium,SS-201401,in progress
PL-2013-5390,2013-04-26,Medium,JB-54002,in progress
IN-2013-17853,2013-04-30,Medium,BS-113801,shipped
MX-2013-106922,2013-05-14,Medium,LD-168553,pending
MO-2013-2010,2013-06-03,Critical,BB-15451,pending
TO-2013-3060,2013-06-04,Medium,ES-40801,shipped
ER-2013-6400,2013-06-12,Medium,KB-66001,pending
EZ-2013-5560,2013-06-14,High,LS-72001,shipped
MX-2013-151057,2013-06-19,High,SC-204403,in progress
IN-2013-61617,2013-06-27,Medium,AS-102851,pending
MX-2013-149167,2013-07-15,High,NG-183553,shipped
ES-2013-1469005,2013-08-12,Medium,MC-176352,pending
MX-2013-144295,2013-08-13,Medium,MW-182353,pending
LY-2013-9800,2013-08-23,Medium,JE-61651,in progress
IN-2013-25798,2013-08-26,High,BW-111101,shipped
AG-2013-2690,2013-09-07,Critical,CP-20851,shipped
EZ-2013-8910,2013-09-09,Medium,CV-28052,shipped
MX-2013-120670,2013-09-19,Medium,FH-143653,pending
IN-2013-32063,2013-09-21,Medium,AC-106151,shipped
US-2013-134026,2013-09-21,Medium,CB-125353,shipped
MX-2013-108868,2013-09-26,High,CP-120853,in progress
IN-2013-36193,2013-10-15,High,TZ-214451,pending
ES-2013-3394564,2013-10-17,Medium,AH-100302,shipped
IN-2013-37754,2013-11-05,Medium,DM-135251,shipped
BO-2013-8060,2013-11-06,Critical,PJ-88352,shipped
ES-2013-4541341,2013-11-20,Critical,KS-163002,pending
MO-2013-3740,2013-11-28,Medium,SP-108601,in progress
IN-2013-14409,2013-12-12,Medium,JM-152651,in progress
IN-2014-29256,2014-01-03,Medium,KC-162551,in progress
ES-2014-1540287,2014-01-09,Medium,AJ-107952,pending
ES-2014-4913372,2014-02-07,High,BF-112752,in progress
ES-2014-1872015,2014-03-29,Medium,LC-169302,shipped
TO-2014-5740,2014-05-28,Medium,BP-10951,in progress
ES-2014-2731678,2014-06-11,Medium,MF-176652,pending
IV-2014-3490,2014-06-16,Medium,BW-11101,in progress
IN-2014-25028,2014-06-16,Medium,BS-113651,pending
ES-2014-4822929,2014-06-25,Critical,TS-214302,pending
ES-2014-5272251,2014-06-30,Medium,AR-108252,shipped
MX-2014-150119,2014-07-29,Critical,SV-208153,in progress
CA-2014-1010,2014-08-06,High,DW-35852,in progress
IT-2014-2542510,2014-08-06,Medium,ME-180102,pending
MX-2014-154704,2014-08-06,Medium,JB-154003,in progress
MX-2014-156916,2014-08-08,Critical,SW-207553,in progress
MX-2014-124135,2014-08-23,Medium,MC-175903,in progress
ES-2014-4660203,2014-09-01,Medium,SM-209502,shipped
MX-2014-161228,2014-09-03,Medium,SG-208903,shipped
IT-2014-5595800,2014-09-09,Critical,JW-152202,shipped
ES-2014-1472763,2014-09-12,Medium,DK-132252,shipped
ES-2014-1601908,2014-09-15,Medium,TH-211152,in progress
ES-2014-3240614,2014-09-16,High,BB-109902,shipped
MX-2014-162957,2014-09-18,High,MH-176203,pending
ES-2014-1016961,2014-09-19,High,JC-161052,in progress
IN-2014-83310,2014-09-19,Medium,PJ-188351,pending
ES-2014-4401973,2014-09-25,Medium,BT-113952,shipped
IN-2014-16439,2014-10-11,High,JD-158951,in progress
IN-2014-86663,2014-10-17,Medium,GK-146201,in progress
AG-2014-2230,2014-10-27,Medium,DK-32251,pending
IN-2014-12253,2014-10-29,High,TS-212051,pending
MX-2014-112018,2014-10-31,Medium,AJ-107803,pending
IN-2014-50151,2014-11-01,Critical,CS-121751,in progress
ES-2014-3744244,2014-11-01,Critical,TS-212052,shipped
ES-2014-3405973,2014-11-10,Medium,GH-144852,pending
IR-2014-4840,2014-11-24,High,BS-13652,shipped
ES-2014-2445609,2014-11-25,High,NS-186402,shipped
MX-2014-120810,2014-11-27,Medium,BM-115753,shipped
IN-2014-62023,2014-12-09,Medium,FA-142301,pending
MX-2014-159989,2014-12-10,High,EH-137653,pending
MX-2014-142076,2014-12-18,High,CJ-118753,in progress
MX-2011-116393,2011-01-23,Medium,LT-167653,pending
MX-2011-161480,2011-02-24,Medium,CS-119503,shipped
AG-2011-8180,2011-02-25,Critical,RO-97801,shipped
IN-2011-64046,2011-03-16,Critical,PF-191201,pending
MX-2011-167066,2011-04-04,Critical,LP-170953,shipped
MX-2011-124233,2011-04-06,Medium,JB-160003,shipped
IN-2011-44593,2011-04-14,Medium,LR-169151,shipped
MX-2011-140809,2011-05-13,Medium,BD-115003,shipped
RW-2011-3040,2011-05-31,Medium,MD-73501,in progress
IN-2011-75218,2011-05-31,Medium,AH-104651,pending
MX-2011-128356,2011-06-27,Critical,NR-185503,shipped
ES-2011-5340910,2011-08-21,Critical,PS-187602,in progress
ES-2011-2021080,2011-09-20,Critical,CK-122052,shipped
ES-2011-1878479,2011-10-11,Medium,GA-145152,pending
MX-2011-169271,2011-11-02,Medium,SC-200203,pending
IN-2011-32371,2011-11-22,Critical,JW-159551,shipped
IN-2011-60196,2011-11-30,Critical,PG-188951,pending
ES-2012-5053352,2012-02-08,Critical,JM-158652,in progress
IN-2012-44810,2012-02-25,Critical,BP-112301,in progress
IN-2012-33512,2012-03-06,Critical,AR-105101,in progress
IN-2012-28668,2012-04-27,Medium,LC-168851,shipped
MX-2012-155285,2012-04-30,Medium,LH-170203,in progress
ES-2012-1199538,2012-05-09,Medium,SP-209202,shipped
IN-2012-21339,2012-05-10,Medium,LL-168401,in progress
MX-2012-132549,2012-05-11,Critical,DL-133303,pending
ES-2012-5985650,2012-05-23,Critical,RK-193002,in progress
IV-2012-3380,2012-06-13,Medium,JK-57301,in progress
UP-2012-3020,2012-06-15,Medium,BE-14102,shipped
MX-2012-141936,2012-06-17,Medium,MO-175003,pending
MX-2012-124765,2012-06-18,Critical,AP-109153,pending
ID-2012-56612,2012-06-22,Medium,BW-112001,in progress
ES-2012-4192199,2012-06-26,Critical,MC-172752,pending
ES-2012-5600285,2012-09-04,Medium,BD-116202,in progress
IT-2012-2308326,2012-09-28,Medium,SJ-205002,shipped
MX-2012-137659,2012-11-03,Medium,ST-205303,pending
LE-2013-5910,2013-01-09,Critical,CC-26702,shipped
ES-2013-3706388,2013-01-14,Medium,TG-216402,in progress
MX-2013-168739,2013-03-04,Medium,EM-140653,in progress
MX-2013-117499,2013-03-18,Critical,BO-114253,shipped
ES-2013-2748612,2013-04-03,Medium,AG-109002,in progress
IZ-2013-9470,2013-04-12,Medium,JH-61803,shipped
IT-2013-3395178,2013-06-05,Critical,MM-180552,pending
ES-2013-5254576,2013-06-26,Critical,TB-212802,in progress
IT-2013-4180226,2013-06-28,Critical,MS-178302,pending
KE-2013-5450,2013-07-19,Critical,RB-93601,shipped
ES-2013-2527425,2013-09-20,Critical,FH-143502,in progress
ES-2013-3947822,2013-09-30,Medium,HG-150252,shipped
MX-2013-115203,2013-11-01,Critical,MH-174553,in progress
PL-2013-5330,2013-11-13,Medium,BD-13202,pending
ES-2013-4065837,2013-11-21,Medium,JH-161802,in progress
ES-2013-1667528,2013-12-03,Critical,LB-167352,shipped
IN-2013-26029,2013-12-20,Medium,KH-165101,pending
BK-2014-2410,2014-02-12,Medium,PG-88202,shipped
MX-2014-100328,2014-03-06,Critical,DC-128503,pending
IT-2014-3675672,2014-03-11,Medium,AB-100152,pending
ES-2014-4393845,2014-03-18,Critical,ST-205302,pending
ES-2014-4303897,2014-05-07,Critical,JB-160002,in progress
MX-2014-132871,2014-05-23,Critical,IL-151003,pending
CM-2014-8250,2014-05-27,Critical,JS-60301,in progress
SA-2014-6550,2014-06-13,Medium,RE-94502,in progress
MX-2014-129238,2014-06-21,Critical,NP-187003,shipped
IN-2014-52384,2014-06-29,Medium,DO-134351,pending
ES-2014-3492406,2014-07-21,Medium,PF-191202,in progress
MX-2014-135279,2014-08-29,Medium,CL-125653,in progress
ES-2014-2591706,2014-09-22,Critical,SJ-202152,shipped
CA-2014-560,2014-10-08,Medium,SW-102752,shipped
MX-2014-156293,2014-10-13,Medium,JR-157003,shipped
MX-2014-162180,2014-10-21,Critical,NG-184303,pending
MX-2014-113656,2014-11-15,Medium,NM-185203,shipped
KE-2014-8570,2014-12-03,Critical,ES-40201,pending
ID-2014-67602,2014-12-10,Medium,AS-102401,in progress
ES-2014-2572542,2014-12-24,Medium,NF-183852,in progress
MX-2011-135629,2011-01-07,High,DD-135703,in progress
ES-2011-2566881,2011-08-21,High,FO-143052,shipped
EG-2011-1960,2011-08-29,High,RB-93601,shipped
RS-2011-7040,2011-08-30,High,JK-57302,in progress
MX-2011-167920,2011-09-19,High,TS-216103,in progress
MX-2011-122735,2011-10-18,High,CV-122953,pending
IN-2011-47701,2011-11-01,High,MV-174851,pending
IN-2011-72502,2011-11-07,High,DB-130601,in progress
IN-2011-31398,2011-12-02,High,JD-160601,in progress
ES-2011-4479011,2011-12-06,High,BT-116802,pending
AG-2012-5400,2012-01-05,High,RB-95701,pending
IZ-2012-1210,2012-03-13,High,JS-58802,in progress
ES-2012-3231769,2012-03-26,High,ML-182652,pending
ES-2012-5757351,2012-04-04,High,AW-108402,shipped
MX-2012-104276,2012-04-20,High,MW-182203,in progress
MX-2012-161452,2012-05-16,High,PB-191503,pending
ES-2012-4071187,2012-05-18,High,TD-209952,in progress
CG-2012-4890,2012-05-26,High,JH-54301,in progress
ES-2012-2510515,2012-06-19,High,LH-171552,pending
ES-2012-5436698,2012-06-23,High,ML-174102,shipped
ES-2012-5575159,2012-07-13,High,NG-184302,shipped
ES-2012-3800712,2012-07-18,High,LL-168402,shipped
IN-2012-77416,2012-09-07,High,CK-122051,pending
MX-2012-136910,2012-09-14,High,LT-171103,in progress
ES-2012-5677397,2012-09-17,High,JC-153402,shipped
ES-2012-5912233,2012-09-19,High,PJ-190152,pending
MX-2012-118647,2012-09-19,High,AF-108703,in progress
ES-2012-5788738,2012-09-21,High,SE-201102,shipped
IN-2012-52314,2012-10-18,High,TB-210551,shipped
ES-2012-2651446,2012-10-18,High,MC-172752,pending
IN-2012-29522,2012-10-25,High,CC-124751,pending
ES-2012-1907253,2012-11-29,High,JL-158502,in progress
MX-2012-148320,2012-11-30,High,KW-165703,shipped
IT-2012-5122607,2012-12-03,High,ES-140202,pending
SA-2012-4180,2012-12-08,High,SV-103652,in progress
CA-2013-9550,2013-02-22,High,NW-84002,in progress
IN-2013-25532,2013-03-12,High,CC-123701,shipped
MX-2013-141691,2013-05-03,High,JF-154903,pending
MX-2013-147879,2013-06-24,High,AB-101503,shipped
ES-2013-3058408,2013-06-25,High,SC-200202,pending
MX-2013-130785,2013-07-17,High,JL-155053,shipped
KE-2013-2920,2013-08-30,High,JK-57301,in progress
MX-2013-141222,2013-09-06,High,JM-158653,in progress
MO-2013-6060,2013-11-15,High,LC-70501,shipped
MX-2013-144190,2013-12-05,High,JF-154153,in progress
EZ-2013-400,2013-12-31,High,AB-1053,shipped
ES-2014-5474746,2014-01-03,High,RD-195852,in progress
ES-2014-4478437,2014-03-05,High,SH-203952,pending
ES-2014-1150703,2014-03-06,High,RO-197802,pending
CG-2014-3240,2014-04-02,High,RM-93751,in progress
IN-2014-82953,2014-04-18,High,GM-146801,pending
ES-2014-2905780,2014-04-19,High,NR-185502,shipped
SF-2014-9660,2014-04-23,High,GB-45751,shipped
NG-2014-5720,2014-05-16,High,EC-40501,pending
MX-2014-142048,2014-06-06,High,AI-108553,shipped
ES-2014-2818758,2014-06-09,High,MO-175002,in progress
ES-2014-3327928,2014-06-11,High,MV-174852,shipped
IT-2014-5245370,2014-06-18,High,TS-216102,shipped
IN-2014-25091,2014-06-27,High,SJ-202151,shipped
WA-2014-7260,2014-07-05,High,TB-115201,pending
IN-2014-76114,2014-08-08,High,DB-136151,pending
ES-2014-4357731,2014-08-15,High,LH-169002,in progress
ZA-2014-5970,2014-08-25,High,SM-100051,in progress
MX-2014-104122,2014-08-29,High,JK-156253,in progress
NG-2014-7140,2014-09-13,High,JC-57751,pending
IR-2014-970,2014-09-23,High,CL-25652,shipped
MX-2014-156685,2014-09-25,High,PF-191203,pending
MX-2014-112886,2014-09-29,High,MC-178453,shipped
MX-2014-143462,2014-10-03,High,TH-211003,shipped
